"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","SEQ_NUM","IMPR_TYP_DESC","IMPR_DESC","YR_BUILT","CONSTR_TYP_DESC","FLOOR_TYP_DESC","EXT_WALL_DESC","NUM_STORIES","AREA_SIZE","VAL_AMT","DEPRECIATION_PCT"
"00000171997000000","2019","00000171997000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","2200.00",".03"
"00000172003000000","2019","00000172003000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","1000.00",".00"
"00000172006000000","2019","00000172006000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","1000.00",".00"
"00000172009000000","2019","00000172009000000","1","ATTACHED CARPORT","","1997","UNASSIGNED","UNASSIGNED","FRAME","0","220","3080.00",".30"
"00000172012000000","2019","00000172012000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","400","500.00",".60"
"00000172021000000","2019","00000172021000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","300","100.00",".75"
"00000172039000000","2019","00000172039000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","360","400.00",".60"
"00000172045000000","2019","00000172045000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","300.00",".60"
"00000172048000000","2019","00000172048000000","1","DETACHED CARPORT","","2008","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","160","1600.00",".00"
"00000172060000000","2019","00000172060000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","216","4000.00",".35"
"00000172063000000","2019","00000172063000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","220","3875.85",".50"
"00000172069000000","2019","00000172069000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","300.00",".60"
"00000172075000000","2019","00000172075000000","1","OUTBUILDING","ACCESSORY BLDG","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","500","2400.00",".80"
"00000172075000000","2019","00000172075000000","2","DETACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","500","500.00",".60"
"00000172075000200","2019","00000172075000200","1","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","CONCRETE BRICK","0","440","1320.00",".90"
"00000172078000000","2019","00000172078000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","520","3900.00",".50"
"00000172084000000","2019","00000172084000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","320","1800.00",".70"
"00000172090000000","2019","00000172090000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","312","300.00",".60"
"00000172093000000","2019","00000172093000000","1","ROOM ADDITION","OB ADDN","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","380","1505.00",".01"
"00000172096000000","2019","00000172096000000","1","ROOM ADDITION","ADDITION (10X13","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","130","100.00",".00"
"00000172096000000","2019","00000172096000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","400.00",".60"
"00000172102000000","2019","00000172102000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","150.00",".60"
"00000172108000000","2019","00000172108000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".70"
"00000172120000000","2019","00000172120000000","1","UNASSIGNED","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","250","200.00",".70"
"00000172123000000","2019","00000172123000000","1","UNASSIGNED","STG(OB)(14X18)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","252","800.00",".00"
"00000172123000000","2019","00000172123000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","280","600.00",".45"
"00000172138000000","2019","00000172138000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","1000.00",".00"
"00000172144000000","2019","00000172144000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","220","3630.00",".45"
"00000172147000000","2019","00000172147000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","STONE VENEER","0","360","5760.00",".60"
"00000172147000000","2019","00000172147000000","3","UNASSIGNED","EXTERIOR STONE VENEER","2015","UNASSIGNED","UNASSIGNED","STONE VENEER","0","1","5000.00",".00"
"00000172150000000","2019","00000172150000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","200","3000.00",".50"
"00000172156000000","2019","00000172156000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","FRAME","0","240","300.00",".55"
"00000172162000000","2019","00000172162000000","1","ENCLOSED GARAGE","OB ENCL GAR","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","288","2500.00",".00"
"00000172162000000","2019","00000172162000000","2","ATTACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","288","500.00",".55"
"00000172165000000","2019","00000172165000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","288","400.00",".45"
"00000172168000000","2019","00000172168000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","312","3665.45",".60"
"00000172171000000","2019","00000172171000000","1","STORAGE BUILDING","WORKSHOP","1000","UNASSIGNED","UNASSIGNED","FRAME","0","180","1782.00",".01"
"00000172171000000","2019","00000172171000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","200","550.00",".45"
"00000172174000000","2019","00000172174000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","288","2592.00",".70"
"00000172177000000","2019","00000172177000000","1","DETACHED QUARTERS","HOUSE CLASS 2 (3931)","1000","UNASSIGNED","UNASSIGNED","FRAME","0","500","5625.00",".25"
"00000172225000000","2019","00000172225000000","1","DETACHED QUARTERS","SERVANTS QUARTERS","1000","FR-FRAME","UNASSIGNED","UNASSIGNED","5","384","3069.00",".00"
"00000172270000000","2019","00000172270000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","288","200.00",".60"
"00000172348000000","2019","00000172348000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".75"
"00000172363000000","2019","00000172363000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","200","200.00",".60"
"00000172363000000","2019","00000172363000000","2","ENCLOSED PATIO","SCREEN PORCH","1000","UNASSIGNED","UNASSIGNED","FRAME","0","96","768.00",".60"
"00000172372000000","2019","00000172372000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","264","500.00",".60"
"00000172462000000","2019","00000172462000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","240","1440.00",".60"
"00000172468000000","2019","00000172468000000","1","STORAGE BUILDING","STORAGE BUILDING (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","128","167.00",".75"
"00000172468000000","2019","00000172468000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000172474000000","2019","00000172474000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","162","200.00",".60"
"00000172489000000","2019","00000172489000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","300.00",".60"
"00000172516000000","2019","00000172516000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","300.00",".50"
"00000172516000000","2019","00000172516000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","200.00",".50"
"00000172528000000","2019","00000172528000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","160","200.00",".50"
"00000172534000000","2019","00000172534000000","1","ATTACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000172540000000","2019","00000172540000000","1","DETACHED GARAGE","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","216","432.00",".90"
"00000172543000000","2019","00000172543000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","160","100.00",".60"
"00000172564000000","2019","00000172564000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","288","200.00",".50"
"00000172570000000","2019","00000172570000000","1","UNASSIGNED","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","144","200.00",".00"
"00000172597000000","2019","00000172597000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","50.00",".60"
"00000172606000000","2019","00000172606000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","336","400.00",".50"
"00000172609000000","2019","00000172609000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","240","1000.00",".45"
"00000172609000000","2019","00000172609000000","2","ATTACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","FRAME","0","300","500.00",".45"
"00000172612000000","2019","00000172612000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","200","100.00",".50"
"00000172639000000","2019","00000172639000000","1","ROOM ADDITION","ADDN (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","580","8613.00",".01"
"00000172639000000","2019","00000172639000000","2","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","1000.00",".60"
"00000172648000000","2019","00000172648000000","1","STORAGE BUILDING","STORAGE BUILDING (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","120","200.00",".00"
"00000172654000000","2019","00000172654000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","180","100.00",".50"
"00000172657000000","2019","00000172657000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","ALUMINIUM","0","260","500.00",".50"
"00000172663000000","2019","00000172663000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","441","10856.90",".25"
"00000172666000000","2019","00000172666000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","240","10.00",".60"
"00000172675000000","2019","00000172675000000","1","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","234","1170.00",".50"
"00000172678000000","2019","00000172678000000","1","DETACHED GARAGE","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","378","3780.00",".50"
"00000172681000000","2019","00000172681000000","1","STORAGE BUILDING","STORAGE BUILDING (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","280","1000.00",".00"
"00000172681000000","2019","00000172681000000","2","DETACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","250","2500.00",".35"
"00000172687000000","2019","00000172687000000","2","ATTACHED GARAGE","","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","500","5248.10",".60"
"00000172747000000","2019","00000172747000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","400","300.00",".60"
"00000172762000000","2019","00000172762000000","0","ATTACHED GARAGE","","9999","BK-BRICK","CONCRETE","UNASSIGNED","0","360","10635.33",".10"
"00000172777000000","2019","00000172777000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","216","300.00",".70"
"00000172780000000","2019","00000172780000000","1","DETACHED QUARTERS","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","984","36900.00",".25"
"00000172786000000","2019","00000172786000000","1","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","638","3190.00",".50"
"00000172792000000","2019","00000172792000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","286","1201.00",".75"
"00000172798000100","2019","00000172798000100","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","4800.00",".40"
"00000172804000000","2019","00000172804000000","1","ROOM ADDITION","ADDN TO REAR (OB1)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","252","2494.00",".01"
"00000172813000000","2019","00000172813000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","500.00",".60"
"00000172816000000","2019","00000172816000000","1","DETACHED QUARTERS","2ND RESIDENCE OB 20X40","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","800","4200.00",".00"
"00000172816000000","2019","00000172816000000","2","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","440","5169.23",".60"
"00000172825000000","2019","00000172825000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","160","200.00",".60"
"00000172825000000","2019","00000172825000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000172828000000","2019","00000172828000000","1","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000172852000000","2019","00000172852000000","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","252","3873.15",".60"
"00000172855000000","2019","00000172855000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","252","1200.00",".05"
"00000172858000000","2019","00000172858000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","252","300.00",".60"
"00000172858000000","2019","00000172858000000","2","ATTACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","UNASSIGNED","0","200","500.00",".60"
"00000172861000000","2019","00000172861000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","200.00",".60"
"00000172870000000","2019","00000172870000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","230","100.00",".70"
"00000172873000000","2019","00000172873000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","2213.00",".45"
"00000172879000000","2019","00000172879000000","1","ATTACHED CARPORT","","1000","BK-BRICK","CONCRETE","ALUMINIUM","0","180","450.00",".50"
"00000172888000000","2019","00000172888000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","160","720.00",".70"
"00000172897000000","2019","00000172897000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000172903000000","2019","00000172903000000","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","420","5004.20",".60"
"00000172909000000","2019","00000172909000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","200.00",".60"
"00000172927000000","2019","00000172927000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","63","165.00",".50"
"00000172939000000","2019","00000172939000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","400","400.00",".40"
"00000172939000000","2019","00000172939000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","ALUMINIUM","0","400","200.00",".40"
"00000172948000000","2019","00000172948000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","200","200.00",".00"
"00000172961000000","2019","00000172961000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","651","3500.00",".60"
"00000172969000000","2019","00000172969000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","300.00",".60"
"00000172972000000","2019","00000172972000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","200.00",".60"
"00000172975000000","2019","00000172975000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","600.00",".60"
"00000172978000000","2019","00000172978000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000172981000100","2019","00000172981000100","0","ATTACHED GARAGE","","9999","FR-FRAME","CONCRETE","UNASSIGNED","0","488","15976.77",".05"
"00000172993000000","2019","00000172993000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","480","2000.00",".70"
"00000172999000000","2019","00000172999000000","1","DETACHED GARAGE","GARAGE","2015","FR-FRAME","CONCRETE","FRAME","0","930","16740.00",".40"
"00000173005000000","2019","00000173005000000","0","ATTACHED GARAGE","","9999","FR-FRAME","CONCRETE","UNASSIGNED","0","460","15852.70",".00"
"00000173008000000","2019","00000173008000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".50"
"00000173017000000","2019","00000173017000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","441","500.00",".60"
"00000173020000000","2019","00000173020000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","200.00",".50"
"00000173023000000","2019","00000173023000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","400","500.00",".60"
"00000173026000000","2019","00000173026000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","150","200.00",".60"
"00000173047000000","2019","00000173047000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","200","200.00",".60"
"00000173050000000","2019","00000173050000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","280","300.00",".50"
"00000173053000000","2019","00000173053000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","FRAME","0","200","300.00",".35"
"00000173053000000","2019","00000173053000000","2","ATTACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","ALUMINIUM","0","420","400.00",".50"
"00000173062000000","2019","00000173062000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","220","300.00",".70"
"00000173080000000","2019","00000173080000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".50"
"00000173086000000","2019","00000173086000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","300.00",".60"
"00000173092000000","2019","00000173092000000","1","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","300","600.00",".00"
"00000173104000000","2019","00000173104000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","200","200.00",".50"
"00000173110000000","2019","00000173110000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","306","300.00",".60"
"00000173113000000","2019","00000173113000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","ALUMINIUM","0","180","2160.00",".60"
"00000173119000000","2019","00000173119000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","180","200.00",".85"
"00000173122000000","2019","00000173122000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","216","200.00",".50"
"00000173128000000","2019","00000173128000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","252","300.00",".60"
"00000173131000000","2019","00000173131000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","198","2000.00",".00"
"00000173131000000","2019","00000173131000000","2","STORAGE SPACE","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","66","330.00",".50"
"00000173140000000","2019","00000173140000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","200.00",".50"
"00000173146000000","2019","00000173146000000","4","ATTACHED CARPORT","","2010","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","220","3300.00",".00"
"00000173146000000","2019","00000173146000000","5","DECK","PORCH","2010","UNASSIGNED","UNASSIGNED","FRAME","0","243","3645.00",".00"
"00000173149000000","2019","00000173149000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","DIRT","FRAME","0","360","300.00",".60"
"00000173161000000","2019","00000173161000000","1","ROOM ADDITION","ADDITION","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","240","1200.00",".00"
"00000173161000000","2019","00000173161000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000173188000000","2019","00000173188000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".50"
"00000173191000000","2019","00000173191000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","FRAME","0","200","200.00",".00"
"00000173227000000","2019","00000173227000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","200","100.00",".70"
"00000173233000000","2019","00000173233000000","1","STORAGE BUILDING","STORAGE BUILDING (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","84","500.00",".50"
"00000173242000000","2019","00000173242000000","1","UNASSIGNED","BC 2 BRICKED IN 87","1987","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","0","2000.00",".00"
"00000173248000000","2019","00000173248000000","1","STORAGE BUILDING","STORAGE (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","112","100.00",".00"
"00000173248000000","2019","00000173248000000","2","ROOM ADDITION","ENCL PORCH","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","224","500.00",".00"
"00000173266000000","2019","00000173266000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","360","400.00",".50"
"00000173272000000","2019","00000173272000000","1","ROOM ADDITION","ROOM ADDN TO REAR","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","132","1000.00",".00"
"00000173275000000","2019","00000173275000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","CONCRETE","UNASSIGNED","0","880","500.00",".60"
"00000173278000000","2019","00000173278000000","1","DETACHED CARPORT","CARPORT","2003","UNASSIGNED","UNASSIGNED","ALUMINIUM","0","0","1200.00",".00"
"00000173287000000","2019","00000173287000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","160","100.00",".60"
"00000173299000000","2019","00000173299000000","1","DETACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","400","500.00",".60"
"00000173299000000","2019","00000173299000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","400.00",".60"
"00000173357000000","2019","00000173357000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","225","300.00",".60"
"00000173374000000","2019","00000173374000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".60"
"00000173377000000","2019","00000173377000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","CONCRETE","FRAME","0","360","200.00",".60"
"00000173380000000","2019","00000173380000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".50"
"00000173389000000","2019","00000173389000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","252","300.00",".40"
"00000173392000000","2019","00000173392000000","1","STORAGE BUILDING","","2011","UNASSIGNED","UNASSIGNED","FRAME","0","40","400.00",".00"
"00000173392000000","2019","00000173392000000","2","ATTACHED CARPORT","","2011","UNASSIGNED","UNASSIGNED","FRAME","0","320","3200.00",".00"
"00000173395000000","2019","00000173395000000","1","STORAGE BUILDING","","2012","UNASSIGNED","UNASSIGNED","FRAME","0","40","400.00",".00"
"00000173395000000","2019","00000173395000000","2","ATTACHED CARPORT","","2012","UNASSIGNED","UNASSIGNED","FRAME","0","320","3200.00",".00"
"00000173401000000","2019","00000173401000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","400","500.00",".70"
"00000173422000000","2019","00000173422000000","1","STORAGE BUILDING","GARAGE & UTILITY ROOM","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","546","4410.00",".00"
"00000173422000000","2019","00000173422000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","200.00",".90"
"00000173428000000","2019","00000173428000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","480","400.00",".60"
"00000173434000000","2019","00000173434000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","400.00",".70"
"00000173449000000","2019","00000173449000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","520","800.00",".50"
"00000173452000000","2019","00000173452000000","1","ROOM ADDITION","OB ADDN","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","315","1559.00",".01"
"00000173452000000","2019","00000173452000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","400","1000.00",".60"
"00000173452000000","2019","00000173452000000","3","DETACHED QUARTERS","SERVANTS QUARTERS","1000","FR-FRAME","UNASSIGNED","UNASSIGNED","2","400","3000.00",".00"
"00000173458000000","2019","00000173458000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","160","100.00",".60"
"00000173476000000","2019","00000173476000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","220","50.00",".70"
"00000173497000000","2019","00000173497000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","360","500.00",".70"
"00000173506000000","2019","00000173506000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","280","300.00",".60"
"00000173509000000","2019","00000173509000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","600.00",".60"
"00000173512000000","2019","00000173512000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".45"
"00000173512000000","2019","00000173512000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".45"
