"","Acct","count_of_311","count_of_311_scaled"
"2402","00000518419000000",2,1.38651106659538
"2403","00000518422000000",2,1.38651106659538
"2404","00000518575000000",2,1.38651106659538
"2405","00000518578000000",2,1.38651106659538
"2406","00000518845000000",1,0.693255533297688
"2407","00000518854000000",3,2.07976659989306
"2408","00000518857000000",3,2.07976659989306
"2409","00000518974000000",1,0.693255533297688
"2410","00000519499000000",3,2.07976659989306
"2411","00000519619000000",2,1.38651106659538
"2412","00000519622000000",2,1.38651106659538
"2413","00000519733000000",1,0.693255533297688
"2414","00000519796000000",1,0.693255533297688
"2415","00000519991000000",3,2.07976659989306
"2416","00000520030000000",1,0.693255533297688
"2417","00000520033000000",1,0.693255533297688
"2418","00000520180000000",1,0.693255533297688
"2419","00000520207000000",2,1.38651106659538
"2420","00000520210000000",2,1.38651106659538
"2421","00000520213000000",1,0.693255533297688
"2422","00000520300000000",1,0.693255533297688
"2423","00000520303000000",1,0.693255533297688
"2424","00000520312000000",2,1.38651106659538
"2425","00000520315000000",2,1.38651106659538
"2426","00000520330000000",1,0.693255533297688
"2427","00000520333000000",1,0.693255533297688
"2428","00000520336000000",1,0.693255533297688
"2429","00000520339000000",1,0.693255533297688
"2430","00000520423000000",2,1.38651106659538
"2431","00000520426000000",2,1.38651106659538
"2432","00000520435000000",1,0.693255533297688
"2433","00000520438000000",1,0.693255533297688
"2434","00000521005000000",1,0.693255533297688
"2435","00000521008000000",1,0.693255533297688
"2436","00000521575000000",1,0.693255533297688
"2437","00000521578000000",2,1.38651106659538
"2438","00000521581000000",1,0.693255533297688
"2439","00000521611000000",1,0.693255533297688
"2440","00000521614000000",1,0.693255533297688
"2441","00000521884000000",1,0.693255533297688
"2442","00000521896000000",1,0.693255533297688
"2443","00000521950000000",2,1.38651106659538
"2444","00000521953000000",2,1.38651106659538
"2445","00000521992000000",1,0.693255533297688
"2446","00000521995000000",1,0.693255533297688
"2447","00000522040000000",2,1.38651106659538
"2448","00000522172000000",1,0.693255533297688
"2449","00000522175000000",1,0.693255533297688
"2450","00000523003000000",1,0.693255533297688
"2451","00000523006000000",1,0.693255533297688
"2452","00000523201000000",1,0.693255533297688
"2453","00000523204000000",1,0.693255533297688
"2454","00000523336000000",1,0.693255533297688
"2455","00000523339000000",1,0.693255533297688
"2456","00000523771000000",1,0.693255533297688
"2457","00000524746000000",1,0.693255533297688
"2458","00000524788000000",1,0.693255533297688
"2459","00000524791000000",1,0.693255533297688
"2460","00000524800000000",1,0.693255533297688
"2461","00000524803000000",1,0.693255533297688
"2462","00000525874000000",1,0.693255533297688
"2463","00000525877000000",1,0.693255533297688
"2464","00000525982000000",1,0.693255533297688
"2465","00000526369000000",4,2.77302213319075
"2466","00000526396000000",1,0.693255533297688
"2467","00000526795000000",1,0.693255533297688
"2468","00000530209000000",1,0.693255533297688
"2469","00000530212000000",1,0.693255533297688
"2470","00000531214000000",1,0.693255533297688
"2471","00000531217000000",1,0.693255533297688
"2472","00000531664000000",3,2.07976659989306
"2473","00000531667000000",3,2.07976659989306
"2474","00000531754000000",1,0.693255533297688
"2475","00000531757000000",2,1.38651106659538
"2476","00000532318000000",1,0.693255533297688
"2477","00000532459000000",1,0.693255533297688
"2478","00000532462000000",1,0.693255533297688
"2479","00000533494000000",2,1.38651106659538
"2480","00000533593000000",1,0.693255533297688
"2481","00000533596000000",1,0.693255533297688
"2482","00000533689000000",2,1.38651106659538
"2483","00000533809000000",1,0.693255533297688
"2484","00000533812000000",1,0.693255533297688
"2485","00000533830000000",1,0.693255533297688
"2486","00000533833000000",1,0.693255533297688
"2487","00000533860000000",2,1.38651106659538
"2488","00000533863000000",2,1.38651106659538
"2489","00000534064000000",1,0.693255533297688
"2490","00000534067000000",3,2.07976659989306
"2491","00000534070000000",2,1.38651106659538
"2492","00000534184000000",2,1.38651106659538
"2493","00000534229000000",2,1.38651106659538
"2494","00000534361000000",1,0.693255533297688
"2495","00000534364000000",1,0.693255533297688
"2496","00000534646000000",1,0.693255533297688
"2497","00000536512000000",1,0.693255533297688
"2498","00000536515000000",1,0.693255533297688
"2499","00000536521000000",1,0.693255533297688
"2500","00000536524000000",1,0.693255533297688
"2501","00000536527000000",1,0.693255533297688
"2502","00000536530000000",1,0.693255533297688
"2503","00000536590000000",1,0.693255533297688
"2504","00000536593000000",1,0.693255533297688
"2505","00000536647000000",1,0.693255533297688
"2506","00000536650000000",1,0.693255533297688
"2507","00000536653000000",1,0.693255533297688
"2508","00000536656000000",1,0.693255533297688
"2509","00000538210000000",1,0.693255533297688
"2510","00000538213000000",1,0.693255533297688
"2511","00000538717000000",1,0.693255533297688
"2512","00000540262000000",1,0.693255533297688
"2513","00000540265000000",1,0.693255533297688
"2514","00000540595000000",1,0.693255533297688
"2515","00000540598000000",1,0.693255533297688
"2516","00000541363000000",1,0.693255533297688
"2517","00000542023000000",1,0.693255533297688
"2518","00000542118250000",1,0.693255533297688
"2519","00000542118280000",1,0.693255533297688
"2520","00000542248000000",1,0.693255533297688
"2521","00000542251000000",2,1.38651106659538
"2522","00000542587000000",1,0.693255533297688
"2523","00000542590000000",1,0.693255533297688
"2524","00000542674000000",1,0.693255533297688
"2525","00000542677000000",1,0.693255533297688
"2526","00000543526000000",1,0.693255533297688
"2527","00000543529000000",1,0.693255533297688
"2528","00000543751000000",1,0.693255533297688
"2529","00000543754000000",1,0.693255533297688
"2530","00000543835000000",1,0.693255533297688
"2531","00000543838000000",1,0.693255533297688
"2532","00000543871000000",1,0.693255533297688
"2533","00000543874000000",1,0.693255533297688
"2534","00000543880000000",1,0.693255533297688
"2535","00000543883000000",1,0.693255533297688
"2536","00000543994000000",1,0.693255533297688
"2537","00000543997000000",2,1.38651106659538
"2538","00000544000000000",1,0.693255533297688
"2539","00000544021000000",2,1.38651106659538
"2540","00000544024000000",2,1.38651106659538
"2541","00000544105000000",2,1.38651106659538
"2542","00000544108000000",1,0.693255533297688
"2543","00000544111000000",1,0.693255533297688
"2544","00000544114000000",1,0.693255533297688
"2545","00000544141000000",1,0.693255533297688
"2546","00000544144000000",1,0.693255533297688
"2547","00000544159000000",1,0.693255533297688
"2548","00000544204000000",1,0.693255533297688
"2549","00000544207000000",1,0.693255533297688
"2550","00000544243000000",1,0.693255533297688
"2551","00000544246000000",1,0.693255533297688
"2552","00000544306000000",1,0.693255533297688
"2553","00000544309000000",1,0.693255533297688
"2554","00000544765000000",1,0.693255533297688
"2555","00000544918000000",1,0.693255533297688
"2556","00000544921000000",1,0.693255533297688
"2557","00000544996000000",1,0.693255533297688
"2558","00000544999000000",1,0.693255533297688
"2559","00000545272000000",1,0.693255533297688
"2560","00000545275000000",1,0.693255533297688
"2561","00000545287000000",1,0.693255533297688
"2562","00000545296000000",1,0.693255533297688
"2563","00000545359000000",1,0.693255533297688
"2564","00000545362000000",1,0.693255533297688
"2565","00000545626000000",1,0.693255533297688
"2566","00000545644000000",1,0.693255533297688
"2567","00000545647000000",1,0.693255533297688
"2568","00000545704000000",1,0.693255533297688
"2569","00000545719000000",1,0.693255533297688
"2570","00000546268000000",1,0.693255533297688
"2571","00000546601000000",1,0.693255533297688
"2572","00000546604000000",1,0.693255533297688
"2573","00000546613000000",1,0.693255533297688
"2574","00000546616000000",1,0.693255533297688
"2575","00000546652000000",1,0.693255533297688
"2576","00000548398000000",2,1.38651106659538
"2577","00000548401000000",2,1.38651106659538
"2578","00000548410000000",2,1.38651106659538
"2579","00000549019000000",2,1.38651106659538
"2580","00000549022000000",2,1.38651106659538
"2581","00000549187000000",1,0.693255533297688
"2582","00000549190000000",1,0.693255533297688
"2583","00000549247000100",2,1.38651106659538
"2584","00000550912000000",1,0.693255533297688
"2585","00000551125000000",1,0.693255533297688
"2586","00000551128000000",1,0.693255533297688
"2587","00000551131000000",2,1.38651106659538
"2588","00000551134000000",1,0.693255533297688
"2589","00000551764000000",1,0.693255533297688
"2590","00000551767000000",1,0.693255533297688
"2591","00000551779000000",1,0.693255533297688
"2592","00000551782000000",1,0.693255533297688
"2593","00000552130000000",1,0.693255533297688
"2594","00000552133000000",1,0.693255533297688
"2595","00000552148000000",1,0.693255533297688
"2596","00000552151000000",1,0.693255533297688
"2597","00000552610000000",1,0.693255533297688
"2598","00000552613000000",1,0.693255533297688
"2599","00000552802000000",1,0.693255533297688
"2600","00000552805000000",1,0.693255533297688
"2601","00000552940000000",1,0.693255533297688
"2602","00000552943000000",2,1.38651106659538
"2603","00000552946000000",1,0.693255533297688
"2604","00000552949000000",1,0.693255533297688
"2605","00000552955500000",1,0.693255533297688
"2606","00000553666000000",1,0.693255533297688
"2607","00000554440000000",1,0.693255533297688
"2608","00000554443000000",1,0.693255533297688
"2609","00000555289000000",1,0.693255533297688
"2610","00000555292000000",1,0.693255533297688
"2611","00000555550000000",1,0.693255533297688
"2612","00000555712000000",1,0.693255533297688
"2613","00000556384000000",1,0.693255533297688
"2614","00000556387000000",1,0.693255533297688
"2615","00000557242000000",3,2.07976659989306
"2616","00000557245000000",4,2.77302213319075
"2617","00000557248000000",1,0.693255533297688
"2618","00000557353000000",1,0.693255533297688
"2619","00000558091000000",1,0.693255533297688
"2620","00000558094000000",1,0.693255533297688
"2621","00000559759000000",1,0.693255533297688
"2622","00000559762000000",1,0.693255533297688
"2623","00000561487000000",1,0.693255533297688
"2624","00000561490000000",1,0.693255533297688
"2625","00000561610000000",1,0.693255533297688
"2626","00000563272000000",1,0.693255533297688
"2627","00000563818000000",2,1.38651106659538
"2628","00000563821000000",2,1.38651106659538
"2629","00000563878000000",1,0.693255533297688
"2630","00000563989000000",2,1.38651106659538
"2631","00000563992000000",2,1.38651106659538
"2632","00000564928000000",1,0.693255533297688
"2633","00000564931000000",1,0.693255533297688
"2634","00000564958000000",1,0.693255533297688
"2635","00000564961000000",1,0.693255533297688
"2636","00000564976000000",1,0.693255533297688
"2637","00000564979000000",1,0.693255533297688
"2638","00000565069000000",1,0.693255533297688
"2639","00000565081000000",1,0.693255533297688
"2640","00000565103000000",2,1.38651106659538
"2641","00000565103050000",1,0.693255533297688
"2642","00000565103400000",1,0.693255533297688
"2643","00000565103650000",1,0.693255533297688
"2644","00000565103700000",1,0.693255533297688
"2645","00000565378000000",3,2.07976659989306
"2646","00000565381000000",3,2.07976659989306
"2647","00000566188000000",1,0.693255533297688
"2648","00000566359000000",1,0.693255533297688
"2649","00000566362000000",1,0.693255533297688
"2650","00000566908000000",1,0.693255533297688
"2651","00000566911000000",1,0.693255533297688
"2652","00000567592000000",1,0.693255533297688
"2653","00000567595000000",1,0.693255533297688
"2654","00000567598000000",1,0.693255533297688
"2655","00000568804000000",1,0.693255533297688
"2656","00000568807000000",1,0.693255533297688
"2657","00000569203000000",1,0.693255533297688
"2658","00000569362000000",1,0.693255533297688
"2659","00000569365000000",1,0.693255533297688
"2660","00000569500000000",1,0.693255533297688
"2661","00000569548000000",1,0.693255533297688
"2662","00000569551000000",1,0.693255533297688
"2663","00000569554000000",1,0.693255533297688
"2664","00000569692000000",1,0.693255533297688
"2665","00000569737000000",1,0.693255533297688
"2666","00000569746000000",1,0.693255533297688
"2667","00000569905000000",1,0.693255533297688
"2668","00000569908000000",1,0.693255533297688
"2669","00000570040000000",1,0.693255533297688
"2670","00000570073000000",1,0.693255533297688
"2671","00000570835000000",3,2.07976659989306
"2672","00000570838000000",1,0.693255533297688
"2673","00000570841000000",1,0.693255533297688
"2674","00000570844000000",3,2.07976659989306
"2675","00000570850000000",1,0.693255533297688
"2676","00000570856000000",1,0.693255533297688
"2677","00000570862000000",1,0.693255533297688
"2678","00000570880000000",1,0.693255533297688
"2679","00000570886000000",1,0.693255533297688
"2680","00000570889000000",1,0.693255533297688
"2681","00000570892000000",2,1.38651106659538
"2682","00000570898000000",1,0.693255533297688
"2683","00000570901000000",4,2.77302213319075
"2684","00000570904000000",2,1.38651106659538
"2685","00000570907000000",2,1.38651106659538
"2686","00000571348000000",1,0.693255533297688
"2687","00000572656000000",1,0.693255533297688
"2688","00000573058000000",1,0.693255533297688
"2689","00000573160000000",1,0.693255533297688
"2690","00000573163000000",1,0.693255533297688
"2691","00000573514000000",1,0.693255533297688
"2692","00000573517000000",1,0.693255533297688
"2693","00000573622000000",1,0.693255533297688
"2694","00000573625000000",1,0.693255533297688
"2695","00000574630000000",1,0.693255533297688
"2696","00000576241000000",1,0.693255533297688
"2697","00000576247000000",1,0.693255533297688
"2698","00000576250000000",1,0.693255533297688
"2699","00000576844000000",1,0.693255533297688
"2700","00000577138000000",1,0.693255533297688
"2701","00000577141000000",1,0.693255533297688
"2702","00000577255000000",1,0.693255533297688
"2703","00000579523000000",1,0.693255533297688
"2704","00000579592000000",1,0.693255533297688
"2705","00000579595000000",1,0.693255533297688
"2706","00000580105000000",1,0.693255533297688
"2707","00000580108000000",1,0.693255533297688
"2708","00000580183000000",1,0.693255533297688
"2709","00000580588000000",1,0.693255533297688
"2710","00000580597000000",1,0.693255533297688
"2711","00000581977000000",1,0.693255533297688
"2712","00000581980000000",1,0.693255533297688
"2713","00000582337000000",1,0.693255533297688
"2714","00000582340000000",1,0.693255533297688
"2715","00000582367000000",1,0.693255533297688
"2716","00000582370000000",1,0.693255533297688
"2717","00000582667000000",2,1.38651106659538
"2718","00000582670000000",2,1.38651106659538
"2719","00000582955000000",1,0.693255533297688
"2720","00000583720000000",1,0.693255533297688
"2721","00000583723000000",1,0.693255533297688
"2722","00000583822000000",1,0.693255533297688
"2723","00000583825000000",1,0.693255533297688
"2724","00000583855000000",1,0.693255533297688
"2725","00000583858000000",1,0.693255533297688
"2726","00000583969000000",1,0.693255533297688
"2727","00000584335000000",1,0.693255533297688
"2728","00000584338000000",1,0.693255533297688
"2729","00000584593000000",1,0.693255533297688
"2730","00000584596000000",1,0.693255533297688
"2731","00000585061000000",1,0.693255533297688
"2732","00000585592000000",1,0.693255533297688
"2733","00000585595000000",1,0.693255533297688
"2734","00000585940000000",1,0.693255533297688
"2735","00000586036000000",1,0.693255533297688
"2736","00000586039000000",2,1.38651106659538
"2737","00000586099000000",1,0.693255533297688
"2738","00000586102000000",1,0.693255533297688
"2739","00000586108000000",1,0.693255533297688
"2740","00000586111000000",1,0.693255533297688
"2741","00000586114000000",1,0.693255533297688
"2742","00000586177000000",1,0.693255533297688
"2743","00000586180000000",1,0.693255533297688
"2744","00000586216000000",1,0.693255533297688
"2745","00000586327000000",1,0.693255533297688
"2746","00000586330000000",1,0.693255533297688
"2747","00000586366000000",1,0.693255533297688
"2748","00000586369000000",1,0.693255533297688
"2749","00000586381000000",1,0.693255533297688
"2750","00000586384000000",1,0.693255533297688
"2751","00000586387000000",2,1.38651106659538
"2752","00000586390000000",2,1.38651106659538
"2753","00000586402000000",1,0.693255533297688
"2754","00000586405000000",1,0.693255533297688
"2755","00000586732000000",2,1.38651106659538
"2756","00000586735000000",2,1.38651106659538
"2757","00000586747000000",1,0.693255533297688
"2758","00000586864000000",1,0.693255533297688
"2759","00000586867000000",1,0.693255533297688
"2760","00000586915000000",1,0.693255533297688
"2761","00000586975000000",1,0.693255533297688
"2762","00000587011000000",2,1.38651106659538
"2763","00000587314000000",1,0.693255533297688
"2764","00000587704000000",1,0.693255533297688
"2765","00000588400000000",1,0.693255533297688
"2766","00000588424000000",1,0.693255533297688
"2767","00000588757000000",1,0.693255533297688
"2768","00000589138000000",1,0.693255533297688
"2769","00000589141000000",1,0.693255533297688
"2770","00000589342750000",1,0.693255533297688
"2771","00000589687000000",1,0.693255533297688
"2772","00000589690000000",1,0.693255533297688
"2773","00000589702000000",1,0.693255533297688
"2774","00000589705000000",1,0.693255533297688
"2775","00000589708000000",1,0.693255533297688
"2776","00000589756000000",1,0.693255533297688
"2777","00000589759000000",1,0.693255533297688
"2778","00000590368000000",1,0.693255533297688
"2779","00000590422000000",1,0.693255533297688
"2780","00000590425000000",1,0.693255533297688
"2781","00000590527000000",1,0.693255533297688
"2782","00000590530000000",1,0.693255533297688
"2783","00000590590000000",1,0.693255533297688
"2784","00000590593000000",1,0.693255533297688
"2785","00000590848000000",3,2.07976659989306
"2786","00000590902000000",2,1.38651106659538
"2787","00000590905000000",2,1.38651106659538
"2788","00000591166000000",1,0.693255533297688
"2789","00000591169000000",1,0.693255533297688
"2790","00000591223000000",1,0.693255533297688
"2791","00000591226000000",2,1.38651106659538
"2792","00000591229000000",1,0.693255533297688
"2793","00000591412000000",1,0.693255533297688
"2794","00000591415000000",1,0.693255533297688
"2795","00000591565000000",1,0.693255533297688
"2796","00000591568000000",1,0.693255533297688
"2797","00000591886000000",1,0.693255533297688
"2798","00000591889000000",1,0.693255533297688
"2799","00000592027000000",1,0.693255533297688
"2800","00000592030000000",1,0.693255533297688
"2801","00000592219000000",1,0.693255533297688
"2802","00000592897000000",1,0.693255533297688
"2803","00000592900000000",1,0.693255533297688
"2804","00000592903000000",1,0.693255533297688
"2805","00000592963000000",1,0.693255533297688
"2806","00000593164000000",2,1.38651106659538
"2807","00000593167000000",2,1.38651106659538
"2808","00000593173000000",1,0.693255533297688
"2809","00000593644000000",1,0.693255533297688
"2810","00000593647000000",1,0.693255533297688
"2811","00000593776000000",1,0.693255533297688
"2812","00000593779000000",1,0.693255533297688
"2813","00000593803000000",1,0.693255533297688
"2814","00000593806000000",1,0.693255533297688
"2815","00000593815000000",1,0.693255533297688
"2816","00000594115000000",1,0.693255533297688
"2817","00000594118000000",1,0.693255533297688
"2818","00000594196000000",1,0.693255533297688
"2819","00000594199000000",2,1.38651106659538
"2820","00000594202000000",1,0.693255533297688
"2821","00000594295000000",1,0.693255533297688
"2822","00000594415000000",1,0.693255533297688
"2823","00000594418000000",1,0.693255533297688
"2824","00000594502000000",1,0.693255533297688
"2825","00000594505000000",1,0.693255533297688
"2826","00000594871000000",1,0.693255533297688
"2827","00000594874000000",1,0.693255533297688
"2828","00000595066000000",1,0.693255533297688
"2829","00000595105000000",1,0.693255533297688
"2830","00000595933000000",1,0.693255533297688
"2831","00000595942000000",1,0.693255533297688
"2832","00000596095000000",1,0.693255533297688
"2833","00000596098000000",1,0.693255533297688
"2834","00000598408000000",1,0.693255533297688
"2835","00000598465000000",1,0.693255533297688
"2836","00000598468000000",1,0.693255533297688
"2837","00000599011000000",1,0.693255533297688
"2838","00000599014000000",1,0.693255533297688
"2839","00000599086000000",1,0.693255533297688
"2840","00000599089000000",1,0.693255533297688
"2841","00000599116000000",1,0.693255533297688
"2842","00000599119000000",1,0.693255533297688
"2843","00000599680000000",2,1.38651106659538
"2844","00000599683000000",2,1.38651106659538
"2845","00000605620000000",1,0.693255533297688
"2846","00000605623000000",1,0.693255533297688
"2847","00000606364000000",2,1.38651106659538
"2848","00000606902100000",1,0.693255533297688
"2849","00000606902100100",1,0.693255533297688
"2850","00000606902120100",1,0.693255533297688
"2851","00000606905000000",1,0.693255533297688
"2852","00000606905020000",4,2.77302213319075
"2853","00000606905020100",2,1.38651106659538
"2854","00000606905040000",2,1.38651106659538
"2855","00000606905040100",3,2.07976659989306
"2856","00000606905080000",2,1.38651106659538
"2857","00000606905100000",4,2.77302213319075
"2858","00000606905120000",3,2.07976659989306
"2859","00000606905120100",2,1.38651106659538
"2860","00000606905480000",1,0.693255533297688
"2861","00000606905480100",1,0.693255533297688
"2862","00000606906240100",2,1.38651106659538
"2863","00000606906260000",2,1.38651106659538
"2864","00000606906400000",7,4.85278873308382
"2865","00000606906420000",7,4.85278873308382
"2866","00000606906420100",4,2.77302213319075
"2867","00000606906440100",1,0.693255533297688
"2868","00000606906460000",5,3.46627766648844
"2869","00000606906460100",2,1.38651106659538
"2870","00000606906480000",2,1.38651106659538
"2871","00000606906480100",5,3.46627766648844
"2872","00000606906500100",1,0.693255533297688
"2873","00000606906520000",3,2.07976659989306
"2874","00000606906520100",2,1.38651106659538
"2875","00000606906540000",2,1.38651106659538
"2876","00000606906540100",1,0.693255533297688
"2877","00000606908000000",1,0.693255533297688
"2878","00000606908120100",1,0.693255533297688
"2879","00000606908140000",1,0.693255533297688
"2880","00000606908140100",1,0.693255533297688
"2881","00000606908200000",2,1.38651106659538
"2882","00000606908220000",2,1.38651106659538
"2883","00000606908220100",2,1.38651106659538
"2884","00000607010000000",3,2.07976659989306
"2885","00000607010000100",2,1.38651106659538
"2886","00000607010020000",1,0.693255533297688
"2887","00000607010380000",1,0.693255533297688
"2888","00000607010380100",2,1.38651106659538
"2889","00000607010400000",4,2.77302213319075
"2890","00000607010400100",3,2.07976659989306
"2891","00000607010420000",2,1.38651106659538
"2892","00000607010460000",1,0.693255533297688
"2893","00000607010460100",1,0.693255533297688
"2894","00000607010480000",1,0.693255533297688
"2895","00000607010480100",1,0.693255533297688
"2896","00000607010500000",1,0.693255533297688
"2897","00000607010500100",1,0.693255533297688
"2898","00000607010540000",1,0.693255533297688
"2899","00000607010540100",1,0.693255533297688
"2900","00000607011140000",2,1.38651106659538
"2901","00000607011160000",2,1.38651106659538
"2902","00000607011160100",3,2.07976659989306
"2903","00000607011180000",2,1.38651106659538
"2904","00000607011180100",2,1.38651106659538
"2905","00000607011200000",1,0.693255533297688
"2906","00000607024000000",1,0.693255533297688
"2907","00000607027000000",1,0.693255533297688
"2908","00000607438000000",2,1.38651106659538
"2909","00000607441000000",2,1.38651106659538
"2910","00000608137000000",1,0.693255533297688
"2911","00000608140000000",1,0.693255533297688
"2912","00000608401000000",2,1.38651106659538
"2913","00000608404000000",2,1.38651106659538
"2914","00000608506000000",1,0.693255533297688
"2915","00000608509000000",1,0.693255533297688
"2916","00000608536000000",1,0.693255533297688
"2917","00000608539000000",1,0.693255533297688
"2918","00000608644000000",1,0.693255533297688
"2919","00000608647000000",2,1.38651106659538
"2920","00000608770000000",1,0.693255533297688
"2921","00000608773000000",2,1.38651106659538
"2922","00000608776000000",2,1.38651106659538
"2923","00000608779000000",2,1.38651106659538
"2924","00000608911000000",1,0.693255533297688
"2925","00000608914000000",1,0.693255533297688
"2926","00000608917000000",1,0.693255533297688
"2927","00000608920000000",1,0.693255533297688
"2928","00000609355000000",1,0.693255533297688
"2929","00000609559000000",1,0.693255533297688
"2930","00000609562000000",1,0.693255533297688
"2931","00000609574000000",1,0.693255533297688
"2932","00000609577000000",1,0.693255533297688
"2933","00000609631000000",1,0.693255533297688
"2934","00000609634000000",1,0.693255533297688
"2935","00000609874000000",1,0.693255533297688
"2936","00000609877000000",1,0.693255533297688
"2937","00000609970000000",1,0.693255533297688
"2938","00000609973000000",1,0.693255533297688
"2939","00000610292440000",1,0.693255533297688
"2940","00000610292460000",3,2.07976659989306
"2941","00000610292480000",2,1.38651106659538
"2942","00000611335000000",1,0.693255533297688
"2943","00000611686000000",2,1.38651106659538
"2944","00000611689000000",2,1.38651106659538
"2945","00000611815000000",1,0.693255533297688
"2946","00000611818000000",1,0.693255533297688
"2947","00000612700000000",2,1.38651106659538
"2948","00000612703000000",2,1.38651106659538
"2949","00000614515000000",1,0.693255533297688
"2950","00000614518000000",2,1.38651106659538
"2951","00000614647000000",1,0.693255533297688
"2952","00000614650000000",1,0.693255533297688
"2953","00000614770000000",1,0.693255533297688
"2954","00000614773000000",1,0.693255533297688
"2955","00000614797000000",1,0.693255533297688
"2956","00000614800000000",1,0.693255533297688
"2957","00000615538000000",1,0.693255533297688
"2958","00000615544000000",1,0.693255533297688
"2959","00000615547000000",1,0.693255533297688
"2960","00000615820000000",1,0.693255533297688
"2961","00000615823000000",1,0.693255533297688
"2962","00000616693000000",1,0.693255533297688
"2963","00000617101000000",1,0.693255533297688
"2964","00000617104000000",1,0.693255533297688
"2965","00000617170000000",1,0.693255533297688
"2966","00000617173000000",1,0.693255533297688
"2967","00000617296000000",1,0.693255533297688
"2968","00000617299000000",1,0.693255533297688
"2969","00000619908000000",1,0.693255533297688
"2970","00000619908020000",1,0.693255533297688
"2971","00000620362000000",1,0.693255533297688
"2972","00000620596000000",1,0.693255533297688
"2973","00000620758000000",1,0.693255533297688
"2974","00000620824000000",1,0.693255533297688
"2975","00000620998000000",1,0.693255533297688
"2976","00000621109000000",1,0.693255533297688
"2977","00000621112000000",1,0.693255533297688
"2978","00000621568000000",3,2.07976659989306
"2979","00000621574000000",3,2.07976659989306
"2980","00000622072000000",1,0.693255533297688
"2981","00000623119000000",1,0.693255533297688
"2982","00000623122000000",1,0.693255533297688
"2983","00000623794000000",1,0.693255533297688
"2984","00000623836000000",1,0.693255533297688
"2985","00000624429300000",2,1.38651106659538
"2986","00000624429350000",2,1.38651106659538
"2987","00000624441180000",1,0.693255533297688
"2988","00000624441200000",1,0.693255533297688
"2989","00000624577000000",1,0.693255533297688
"2990","00000625546000000",1,0.693255533297688
"2991","00000625549000000",1,0.693255533297688
"2992","00000625867000000",2,1.38651106659538
"2993","00000625870000000",2,1.38651106659538
"2994","00000625942000000",1,0.693255533297688
"2995","00000625945000000",1,0.693255533297688
"2996","00000626463400000",1,0.693255533297688
"2997","00000626463500000",2,1.38651106659538
"2998","00000626464800000",1,0.693255533297688
"2999","00000626464900000",1,0.693255533297688
"3000","00000626487270000",1,0.693255533297688
"3001","00000626487280000",1,0.693255533297688
"3002","00000626487900000",1,0.693255533297688
"3003","00000626488010000",1,0.693255533297688
"3004","00000627259000000",1,0.693255533297688
"3005","00000627262000000",1,0.693255533297688
"3006","00000627532000000",1,0.693255533297688
"3007","00000627535000000",1,0.693255533297688
"3008","00000627640000000",1,0.693255533297688
"3009","00000627643000000",1,0.693255533297688
"3010","00000627718000000",2,1.38651106659538
"3011","00000627721000000",2,1.38651106659538
"3012","00000627730000000",1,0.693255533297688
"3013","00000627733000000",1,0.693255533297688
"3014","00000627760000000",1,0.693255533297688
"3015","00000627769000000",1,0.693255533297688
"3016","00000627772000000",1,0.693255533297688
"3017","00000627802000000",3,2.07976659989306
"3018","00000627805000000",5,3.46627766648844
"3019","00000627808000000",2,1.38651106659538
"3020","00000628312000000",1,0.693255533297688
"3021","00000628315000000",1,0.693255533297688
"3022","00000628534000000",1,0.693255533297688
"3023","00000628537000000",1,0.693255533297688
"3024","00000629188000000",1,0.693255533297688
"3025","00000629314000000",2,1.38651106659538
"3026","00000629317000000",2,1.38651106659538
"3027","00000629504000000",2,1.38651106659538
"3028","00000631156000000",1,0.693255533297688
"3029","00000631159000000",1,0.693255533297688
"3030","00000635188000000",1,0.693255533297688
"3031","00000637708000000",2,1.38651106659538
"3032","00000637711000000",2,1.38651106659538
"3033","00000638680000000",1,0.693255533297688
"3034","00000638683000000",1,0.693255533297688
"3035","00000638794000000",1,0.693255533297688
"3036","00000638797000000",1,0.693255533297688
"3037","00000638887000000",1,0.693255533297688
"3038","00000638890000000",1,0.693255533297688
"3039","00000639334000000",1,0.693255533297688
"3040","00000639439000000",1,0.693255533297688
"3041","00000639587060000",1,0.693255533297688
"3042","00000639587070000",1,0.693255533297688
"3043","00000639588280000",1,0.693255533297688
"3044","00000639610000000",1,0.693255533297688
"3045","00000639637000000",1,0.693255533297688
"3046","00000640171000000",1,0.693255533297688
"3047","00000640515670000",1,0.693255533297688
"3048","00000640515680000",1,0.693255533297688
"3049","00000640524110000",1,0.693255533297688
"3050","00000640524130000",1,0.693255533297688
"3051","00000641111500000",1,0.693255533297688
"3052","00000641116000000",1,0.693255533297688
"3053","00000641683000000",1,0.693255533297688
"3054","00000641686000000",1,0.693255533297688
"3055","00000644026000200",1,0.693255533297688
"3056","00000644716000000",1,0.693255533297688
"3057","00000644719000000",1,0.693255533297688
"3058","00000645001000000",1,0.693255533297688
"3059","00000645004000000",1,0.693255533297688
"3060","00000645619000000",1,0.693255533297688
"3061","00000645622000000",1,0.693255533297688
"3062","00000645658000000",1,0.693255533297688
"3063","00000645661000000",1,0.693255533297688
"3064","00000645685000000",1,0.693255533297688
"3065","00000645688000000",2,1.38651106659538
"3066","00000645691000000",1,0.693255533297688
